Wall time,Step,Value
1776251642.2521443,33004,-1.1069999933242798
1776251642.4328184,33092,-1.0880000591278076
1776251642.749708,33260,-1.1680001020431519
1776251642.9685206,33364,-1.1040000915527344
1776251643.1672635,33454,-1.090000033378601
1776251643.3058596,33520,-1.0660001039505005
1776251643.7510521,33738,-1.218000054359436
1776251643.9440477,33828,-1.090000033378601
1776251644.1177094,33903,-1.0750000476837158
1776251644.559642,34126,-1.2230000495910645
1776251644.7189848,34207,-1.0810000896453857
1776251644.9256778,34301,-1.0940001010894775
1776251645.074481,34364,-1.0630000829696655
1776251645.2272432,34439,-1.0750000476837158
1776251645.3544438,34501,-1.062000036239624
1776251645.59025,34610,-1.1090000867843628
1776251645.7310004,34685,-1.0750000476837158
1776251647.2669194,34985,-0.30000001192092896
1776251647.3953552,35032,-1.0470000505447388
1776251647.5712984,35098,-1.0660001039505005
1776251647.7403026,35177,-1.0789999961853027
1776251647.937339,35296,-1.1190000772476196
1776251648.3820841,35499,-1.2030000686645508
1776251648.571087,35572,-1.0730000734329224
1776251648.692899,35640,-1.068000078201294
1776251648.8404338,35710,-1.0700000524520874
1776251649.143942,35830,-1.1200000047683716
1776251649.5599182,36017,-1.187000036239624
1776251649.708659,36089,-1.0720000267028809
1776251649.8239136,36145,-1.055999994277954
1776251649.9352577,36196,-1.0509999990463257
1776251650.303957,36372,-1.1759999990463257
1776251650.8939848,36640,-1.2680000066757202
1776251651.1101155,36734,-1.0940001010894775
1776251652.3043919,36939,-1.2050000429153442
1776251652.4079416,36986,-1.0470000505447388
1776251652.6674533,37118,-1.1320000886917114
1776251652.8000863,37187,-1.069000005722046
1776251653.2022135,37331,-1.1440000534057617
1776251653.367178,37380,-1.0490000247955322
1776251653.5317366,37455,-1.0750000476837158
1776251653.8081586,37590,-1.1350001096725464
1776251654.2921438,37825,1.7649999856948853
1776251654.4061537,37875,-1.0500000715255737
1776251654.6921654,38023,-1.1480000019073486
1776251654.8404565,38103,-1.0800000429153442
1776251655.2419913,38287,-1.184000015258789
1776251655.4977608,38419,-1.1320000886917114
1776251655.686701,38514,-1.0950000286102295
1776251655.9085064,38634,-1.1200000047683716
1776251656.0833654,38722,-1.0880000591278076
1776251656.2354474,38799,-1.0770000219345093
1776251657.3248467,38919,-1.1200000047683716
1776251657.5317607,39019,-1.100000023841858
1776251657.6541877,39080,1.938999891281128
1776251657.7765207,39143,-1.0630000829696655
1776251657.944648,39226,-1.0830000638961792
1776251658.0403373,39272,-1.0460000038146973
1776251658.2110982,39358,-1.0860000848770142
1776251658.372408,39440,-1.0820000171661377
1776251658.6166072,39557,-1.1170001029968262
1776251658.7000253,39603,-1.0460000038146973
1776251658.856018,39684,-1.0810000896453857
1776251658.9740987,39745,-1.061000108718872
1776251659.107914,39813,-1.068000078201294
1776251659.2410066,39880,-1.0670000314712524
1776251659.378931,39950,-1.0700000524520874
1776251659.5267544,40022,-1.0720000267028809
1776251659.6580386,40087,-1.065000057220459
1776251659.9449081,40234,-1.1470000743865967
1776251660.121004,40320,-1.0860000848770142
1776251660.3104668,40414,-1.0940001010894775
1776251660.5899653,40553,-1.1390000581741333
1776251660.8231828,40673,-1.1200000047683716
1776251661.035336,40784,-1.1110000610351562
1776251661.2342052,40886,-1.1019999980926514
1776251661.3732493,40952,-1.0660001039505005
1776251662.3602388,41004,-1.0520000457763672
1776251662.7611487,41225,-1.221000075340271
1776251663.2397184,41473,1.7519999742507935
1776251663.5006855,41600,-1.127000093460083
1776251663.595874,41654,-1.0540000200271606
1776251663.8554032,41794,-1.1400001049041748
1776251663.975846,41856,-1.062000036239624
1776251664.1317942,41932,-1.0760000944137573
1776251664.2891417,42017,-1.0850000381469727
1776251664.5929868,42164,-1.1470000743865967
1776251665.0487294,42406,-1.2420001029968262
1776251665.529809,42662,-1.25600004196167
1776251665.653672,42725,-1.0630000829696655
1776251665.7988505,42804,-1.0789999961853027
1776251665.9279933,42873,-1.069000005722046
1776251666.1930118,43008,-1.1350001096725464
1776251667.206575,43081,-1.0730000734329224
1776251667.2999005,43133,-1.0520000457763672
1776251667.6278055,43291,-1.158000111579895
1776251667.7889555,43376,-1.0850000381469727
1776251668.3724532,43676,-0.30000001192092896
1776251668.6045437,43798,-1.1220000982284546
1776251668.8631985,43934,-1.1360000371932983
1776251669.0534399,44033,-1.099000096321106
